timestamp,open_interest
2022-07-04,3289818730.621255
2022-07-05,3335439408.239183
2022-07-06,3308258427.2064767
2022-07-07,3260643475.51661
2022-07-08,3340208667.7503233
2022-07-09,3445219746.7978864
2022-07-10,3252080362.0463004
2022-07-11,3387396393.4663415
2022-07-12,3321997512.0961924
2022-07-13,3535755363.1357317
2022-07-14,3277320668.8982577
2022-07-15,3397907848.306079
2022-07-16,3517527890.4233065
2022-07-17,3665601599.0833
2022-07-18,3517874977.671039
2022-07-19,3490012441.85358
2022-07-20,3775739512.6020803
2022-07-21,3443177091.704633
2022-07-22,3386451549.0481825
2022-07-23,3700434668.386416
2022-07-24,3623936743.922379
2022-07-25,3593407717.573706
2022-07-26,3814446397.3147087
2022-07-27,3791142466.6390624
2022-07-28,3728400470.534701
2022-07-29,3675145753.4423013
2022-07-30,3952494453.5446405
2022-07-31,3957488940.4183908
2022-08-01,3900547609.629754
2022-08-02,4161340654.491298
2022-08-03,3846333566.8797216
2022-08-04,3821861185.5559793
2022-08-05,3952856509.3943224
2022-08-06,4062775691.903647
2022-08-07,4130148762.915751
2022-08-08,4102347656.2850456
2022-08-09,4208408853.9269276
2022-08-10,4039139545.4049706
2022-08-11,4412256339.82987
2022-08-12,4251016138.834296
2022-08-13,4437925303.89047
2022-08-14,4370972179.36768
2022-08-15,4418702709.932917
2022-08-16,4466489814.77786
2022-08-17,4483242731.245569
2022-08-18,4542065880.483769
2022-08-19,4667330767.591719
2022-08-20,4547098442.401657
2022-08-21,4649214320.888496
2022-08-22,4571805745.484473
2022-08-23,4815124524.17601
2022-08-24,4552752946.063028
2022-08-25,4930894909.449469
2022-08-26,4703292807.314405
2022-08-27,4536059458.58073
2022-08-28,4788034114.361035
2022-08-29,4701507966.454238
2022-08-30,4950857238.007465
2022-08-31,4763064940.575395
2022-09-01,4821464941.168954
2022-09-02,4636516005.331894
2022-09-03,4875861197.93445
2022-09-04,4608825058.70331
2022-09-05,4759598736.1242895
2022-09-06,5137904456.5309725
2022-09-07,5168045262.657673
2022-09-08,5138912282.752754
2022-09-09,4950760638.328721
2022-09-10,5115230010.387569
2022-09-11,5145245464.018165
2022-09-12,4988758351.821725
2022-09-13,5424314258.274365
2022-09-14,5348528653.803733
2022-09-15,5197067399.640233
2022-09-16,5255598197.205278
2022-09-17,5303126570.821048
2022-09-18,4964265327.931008
2022-09-19,5265988540.829811
2022-09-20,5212735346.2103195
2022-09-21,5176634878.221112
2022-09-22,5306350345.107722
2022-09-23,5654352618.977903
2022-09-24,5480970448.208498
2022-09-25,5296822038.363074
2022-09-26,5492491919.918754
2022-09-27,5636357571.757944
2022-09-28,5568030579.974268
2022-09-29,5434843905.345974
2022-09-30,5326008774.550734
2022-10-01,5550452700.796924
2022-10-02,5504794545.608122
2022-10-03,5589574734.520549
2022-10-04,5548757506.099529
2022-10-05,5616845589.576767
2022-10-06,5357101528.54903
2022-10-07,5657478193.03194
2022-10-08,5471188950.602396
2022-10-09,5772506423.047094
2022-10-10,5315849011.342116
2022-10-11,5702898382.184371
2022-10-12,5443857528.708036
2022-10-13,5295877027.965635
2022-10-14,5311460816.531863
2022-10-15,5324830108.743524
2022-10-16,5430038949.109688
2022-10-17,5429451564.827854
2022-10-18,5236164873.724001
2022-10-19,5304679450.109374
2022-10-20,5627495982.427233
2022-10-21,5538041402.485973
2022-10-22,5309636913.087909
2022-10-23,5221187637.634624
2022-10-24,5206449453.142801
2022-10-25,5253536704.361281
2022-10-26,4970345534.959117
2022-10-27,5055680889.052735
2022-10-28,4807262518.153913
2022-10-29,5084518389.770255
2022-10-30,5083091978.63505
2022-10-31,4874665205.237123
2022-11-01,5136171920.067735
2022-11-02,4682147182.512215
2022-11-03,4603751491.2971325
2022-11-04,4799849184.363084
2022-11-05,4866442310.086684
2022-11-06,4902472537.2079935
2022-11-07,4549687142.623407
2022-11-08,4705116292.403073
2022-11-09,4494801356.617404
2022-11-10,4417379926.074154
2022-11-11,4495291343.064607
2022-11-12,4401489942.521485
2022-11-13,4053140266.4793234
2022-11-14,4377396419.822024
2022-11-15,4300675735.045728
2022-11-16,3992440325.027543
2022-11-17,4057177031.1737566
2022-11-18,4011115252.5827956
2022-11-19,3928724352.8884106
2022-11-20,3783701309.0457845
2022-11-21,3723434936.055062
2022-11-22,3754139153.311943
2022-11-23,3849079281.9120674
2022-11-24,3743686651.839619
2022-11-25,3612336561.4712358
2022-11-26,3710105948.051233
2022-11-27,3295202573.494696
2022-11-28,3707199674.243746
2022-11-29,3381581493.1683683
2022-11-30,3516618350.267143
2022-12-01,3426922816.347934
2022-12-02,3402453650.736112
2022-12-03,3660065128.9801836
2022-12-04,3487131304.66605
2022-12-05,3576206746.162251
2022-12-06,3539760214.471514
2022-12-07,3603486498.556727
2022-12-08,3571188346.0280595
2022-12-09,3438004915.618946
2022-12-10,3697796691.479369
2022-12-11,3553984810.1183167
2022-12-12,3456979594.147322
2022-12-13,3600221502.437115
2022-12-14,3834742543.0092173
2022-12-15,3787814884.533297
2022-12-16,3680262626.62979
2022-12-17,3706840537.5805483
2022-12-18,3737849118.7804046
2022-12-19,4040544694.3881907
2022-12-20,3877817784.947223
2022-12-21,3914960769.6288056
2022-12-22,4017528619.202182
2022-12-23,3957859847.30887
2022-12-24,3932079150.1068854
2022-12-25,3972916696.0017567
2022-12-26,4021678639.9264026
2022-12-27,4059852494.917389
2022-12-28,4187969869.276137
2022-12-29,4138996038.846261
2022-12-30,4258002373.42017
2022-12-31,4189829710.9063187
2023-01-01,4243160580.203056
2023-01-02,4010206936.0571923
2023-01-03,4416436303.723141
2023-01-04,4375222019.749693
2023-01-05,4492327454.470226
2023-01-06,4011169317.5161414
2023-01-07,4700710547.836382
2023-01-08,4435229732.757395
2023-01-09,4632860580.691392
2023-01-10,4372508664.251506
2023-01-11,4625937872.286713
2023-01-12,4426703291.657388
2023-01-13,4513432781.588855
2023-01-14,4893169466.4037485
2023-01-15,4628395623.794052
2023-01-16,4712751995.665649
2023-01-17,4831930138.85269
2023-01-18,4805860945.136313
2023-01-19,4782981386.154841
2023-01-20,4839587826.134038
2023-01-21,5159474137.869428
2023-01-22,4829060662.7641945
2023-01-23,4891329046.182308
2023-01-24,5040219045.471365
2023-01-25,5072903179.685786
2023-01-26,5109236468.763292
2023-01-27,5051662518.758784
2023-01-28,4808717229.250846
2023-01-29,5247000467.748581
2023-01-30,4851196758.4895735
2023-01-31,5091516545.0447235
2023-02-01,4952435479.7512455
2023-02-02,5078351588.129064
2023-02-03,5159237071.2570715
2023-02-04,5178668454.040729
2023-02-05,5214431527.5372505
2023-02-06,5419192958.652698
2023-02-07,5258921944.131676
2023-02-08,5169231773.911975
2023-02-09,5377246041.618968
2023-02-10,5431635326.53636
2023-02-11,5068755344.186197
2023-02-12,5374958232.108924
2023-02-13,5409205830.416372
2023-02-14,5267449493.066219
2023-02-15,5551758963.601141
2023-02-16,5324145917.019799
2023-02-17,5384634036.9334
2023-02-18,5352388189.208536
2023-02-19,5398443082.464018
2023-02-20,5233254064.208116
2023-02-21,5191800318.227781
2023-02-22,5701196449.877117
2023-02-23,5316730325.374207
2023-02-24,5306798531.258624
2023-02-25,5129077960.144174
2023-02-26,5391494542.896514
2023-02-27,5291422657.243717
2023-02-28,5795198113.8045635
2023-03-01,5703546014.55963
2023-03-02,5433737718.619987
2023-03-03,5936181555.297801
2023-03-04,5736462626.8377
2023-03-05,5529552649.54268
2023-03-06,5175779839.427883
2023-03-07,5991748395.194979
2023-03-08,5383097808.139831
2023-03-09,5350043249.887922
2023-03-10,5811130227.052537
2023-03-11,6061645539.470802
2023-03-12,5893022968.336089
2023-03-13,5763503651.382164
2023-03-14,5778236620.786304
2023-03-15,5831599043.001133
2023-03-16,5824518570.485391
2023-03-17,5751568265.28064
2023-03-18,5729670184.28466
2023-03-19,5709198789.013096
2023-03-20,5598274673.520716
2023-03-21,5687200420.641746
2023-03-22,5451253822.522651
2023-03-23,5733175696.970888
2023-03-24,5586383512.729364
2023-03-25,5573064478.448512
2023-03-26,5801584474.349635
2023-03-27,6018014138.760159
2023-03-28,5942211430.697971
2023-03-29,5516065055.11378
2023-03-30,5622473211.235399
2023-03-31,5963694186.7099495
2023-04-01,5634182772.536454
2023-04-02,5771229249.877335
2023-04-03,5911248906.06891
2023-04-04,5650930979.138553
2023-04-05,5842953714.430605
2023-04-06,5595626648.967258
2023-04-07,5727864045.052569
2023-04-08,5893131034.297621
2023-04-09,5561869797.939766
2023-04-10,5921972492.67882
2023-04-11,5844877604.974987
2023-04-12,5948760958.399788
2023-04-13,5894415545.927415
2023-04-14,6098018737.652329
2023-04-15,5883362278.285821
2023-04-16,5788753371.073035
2023-04-17,5888672025.221223
2023-04-18,5965564789.434874
2023-04-19,5881149804.881512
2023-04-20,5882256459.107938
2023-04-21,5753798112.237232
2023-04-22,5763041746.758322
2023-04-23,5634787223.264155
2023-04-24,6193429517.440693
2023-04-25,5667095664.558581
2023-04-26,5766498996.695601
2023-04-27,5764047635.127144
2023-04-28,6051284937.432402
2023-04-29,5842928233.061995
2023-04-30,6117823622.485465
2023-05-01,5779861527.401558
2023-05-02,5950390293.014659
2023-05-03,5755007765.482606
2023-05-04,6284874535.107381
2023-05-05,5696354494.374569
2023-05-06,5963659300.66981
2023-05-07,6023071665.031462
2023-05-08,5986057630.753975
2023-05-09,5881772884.789154
2023-05-10,5893629248.002179
2023-05-11,5926509922.482646
2023-05-12,5894719694.262886
2023-05-13,6094250237.000333
2023-05-14,6318113894.847803
2023-05-15,5828308599.146166
2023-05-16,5686093272.144476
2023-05-17,5916460905.103772
2023-05-18,6393940363.5420885
2023-05-19,5794064705.812066
2023-05-20,6231948311.901896
2023-05-21,6241710144.323866
2023-05-22,5846722180.147233
2023-05-23,6049956708.581155
2023-05-24,6242233674.830757
2023-05-25,5886956126.970499
2023-05-26,5921613354.295848
2023-05-27,5857420965.043019
2023-05-28,5783446354.346991
2023-05-29,5852507883.311329
2023-05-30,5753345658.373534
2023-05-31,5982798909.123648
2023-06-01,5842732937.837255
2023-06-02,6027231400.152871
2023-06-03,5710209125.405504
2023-06-04,6054018375.816322
2023-06-05,6149441373.838093
2023-06-06,5645376042.052037
2023-06-07,6077254951.803257
2023-06-08,6236858787.08793
2023-06-09,5802525525.721007
2023-06-10,6329364410.981516
2023-06-11,6108935695.592386
2023-06-12,5911734137.254375
2023-06-13,6035964204.1604395
2023-06-14,6154313509.383011
2023-06-15,6073840111.362794
2023-06-16,6165433107.968033
2023-06-17,5907179833.533818
2023-06-18,6113745027.886012
2023-06-19,5832649239.38793
2023-06-20,6079036765.313129
2023-06-21,5942449314.470014
2023-06-22,5982087289.658905
2023-06-23,6353523638.03442
2023-06-24,6336803027.913571
2023-06-25,6258107858.298215
2023-06-26,5954263561.200324
2023-06-27,6107968225.980163
2023-06-28,6402147886.845607
2023-06-29,6214810887.5012455
2023-06-30,6631395294.436595
2023-07-01,6285135551.44035
2023-07-02,6259869819.035392
2023-07-03,6178671850.27354
2023-07-04,6274353265.121191
2023-07-05,6233789698.22877
2023-07-06,6409169564.073981
2023-07-07,6470071385.780367
2023-07-08,6154903637.897321
2023-07-09,6065481513.645183
2023-07-10,5983491202.73769
2023-07-11,6443814821.04087
2023-07-12,6151512816.017508
2023-07-13,5965466512.266339
2023-07-14,6467364865.163724
2023-07-15,6887836879.998776
2023-07-16,6423283023.405778
2023-07-17,6602576047.430153
2023-07-18,6472721131.639517
2023-07-19,6454154510.089564
2023-07-20,6668967469.273643
2023-07-21,6450189395.923249
2023-07-22,6576172786.6324
2023-07-23,6604102735.038608
2023-07-24,6426807138.832066
2023-07-25,6771359583.648161
2023-07-26,6558583015.371154
2023-07-27,6460949498.415585
2023-07-28,6735269823.889052
2023-07-29,6467277171.961409
2023-07-30,6669991114.035694
2023-07-31,6680538964.919321
2023-08-01,6918726654.892759
2023-08-02,6814267190.622156
2023-08-03,6731723410.626413
2023-08-04,6920739036.888611
2023-08-05,7055778132.084632
2023-08-06,6905239775.660927
2023-08-07,6812016929.119208
2023-08-08,6559499611.263017
2023-08-09,6627777181.797221
2023-08-10,6802001575.408356
2023-08-11,6757296002.33224
2023-08-12,6862715045.190214
2023-08-13,6931419677.194211
2023-08-14,7048097013.53067
2023-08-15,6941273969.199145
2023-08-16,7075847106.548646
2023-08-17,7005588853.826945
2023-08-18,6594549528.344903
2023-08-19,6829781852.155767
2023-08-20,7015111179.902846
2023-08-21,6806871536.802848
2023-08-22,7208159064.842
2023-08-23,7424081788.279812
2023-08-24,7375542177.569651
2023-08-25,7086836462.216848
2023-08-26,7469220674.97153
2023-08-27,7198261799.308661
2023-08-28,7110311714.380841
2023-08-29,7066939687.161688
2023-08-30,7150237724.698315
2023-08-31,7147593565.269143
2023-09-01,7284758385.510911
2023-09-02,7298377515.515316
2023-09-03,7279517339.872629
2023-09-04,7389699824.892033
2023-09-05,7570162514.163372
2023-09-06,7532470543.390407
2023-09-07,7011436659.126433
2023-09-08,6789235069.228335
2023-09-09,7573015118.38249
2023-09-10,7077579805.314755
2023-09-11,7343752506.416467
2023-09-12,7146700251.023267
2023-09-13,7018393438.424761
2023-09-14,7552680285.924023
2023-09-15,7613638443.003144
2023-09-16,7326960818.687816
2023-09-17,6886933280.568172
2023-09-18,7355947822.419304
2023-09-19,7577288389.339391
2023-09-20,7166908833.438086
2023-09-21,7550969632.7174015
2023-09-22,7515832927.999865
2023-09-23,7659353727.544945
2023-09-24,7564384411.991004
2023-09-25,7325483351.917966
2023-09-26,7824911425.246315
2023-09-27,7525356016.515003
2023-09-28,7562241941.127597
2023-09-29,7363030231.129595
2023-09-30,7480519337.671155
2023-10-01,7385702793.652196
2023-10-02,7552984976.475645
2023-10-03,7987300880.423502
2023-10-04,7288629607.646911
2023-10-05,7237143620.923355
2023-10-06,7944396430.792887
2023-10-07,7563574207.636164
2023-10-08,7460803802.641938
2023-10-09,7852922098.140022
2023-10-10,7478139807.612301
2023-10-11,8034411995.76638
2023-10-12,7772120517.012933
2023-10-13,7505205885.715301
2023-10-14,8108481695.282984
2023-10-15,7475572875.017016
2023-10-16,7781113125.355778
2023-10-17,7677094898.737342
2023-10-18,7902288091.055487
2023-10-19,7957248389.2115555
2023-10-20,7603715240.914822
2023-10-21,7419457289.890561
2023-10-22,7689663451.578214
2023-10-23,7424223793.324625
2023-10-24,8028236870.341788
2023-10-25,7593880518.434203
2023-10-26,7471389499.667848
2023-10-27,7586566876.041651
2023-10-28,7230145343.990645
2023-10-29,7304514174.329959
2023-10-30,7782810113.901383
2023-10-31,7352198787.231436
2023-11-01,7251858780.505233
2023-11-02,7593688752.163517
2023-11-03,7724523013.485605
2023-11-04,7605132489.4305315
2023-11-05,7651590945.727117
2023-11-06,7246015151.447646
2023-11-07,7083357885.39789
2023-11-08,7716050972.492099
2023-11-09,7296748416.781641
2023-11-10,7297450397.275302
2023-11-11,7630088717.077932
2023-11-12,7445162822.53125
2023-11-13,7408594866.33875
2023-11-14,7768623416.658251
2023-11-15,7141046113.176543
2023-11-16,7471464393.797833
2023-11-17,7269848321.778615
2023-11-18,7305035302.493613
2023-11-19,7568686684.609705
2023-11-20,7338265893.748352
2023-11-21,7337235026.522097
2023-11-22,7446525085.00726
2023-11-23,7130617242.688015
2023-11-24,7024755623.426364
2023-11-25,6978566992.438442
2023-11-26,6779271763.584946
2023-11-27,7650399191.354902
2023-11-28,6970792392.182454
2023-11-29,7166967410.919761
2023-11-30,7162394907.829934
2023-12-01,7298734670.132832
2023-12-02,7421228913.039626
2023-12-03,7445577666.746196
2023-12-04,7147656480.836272
2023-12-05,7257576713.070012
2023-12-06,7378036050.002376
2023-12-07,7285846255.471265
2023-12-08,7723324688.431528
2023-12-09,7507352246.2992
2023-12-10,7595584614.860022
2023-12-11,7616734699.501196
2023-12-12,7772215323.6720295
2023-12-13,7591905395.483606
2023-12-14,7301723415.637648
2023-12-15,7738886697.352143
2023-12-16,7550206863.2305565
2023-12-17,7634839082.411788
2023-12-18,7956379510.432072
2023-12-19,8176562465.991226
2023-12-20,7957606824.854577
2023-12-21,8099801462.933539
2023-12-22,8516300478.302851
2023-12-23,8242998486.343296
2023-12-24,8915059353.155197
2023-12-25,8501623014.381344
2023-12-26,8007946466.140552
2023-12-27,8747258368.264969
2023-12-28,8757088898.045042
2023-12-29,9106302665.233837
2023-12-30,9060377059.410753
2023-12-31,8962616884.32438
2024-01-01,8788873725.232985
2024-01-02,9194427923.408545
2024-01-03,9145255130.826895
2024-01-04,9354317197.873884
2024-01-05,9828531380.070995
2024-01-06,10288522606.315435
2024-01-07,10056194565.734327
2024-01-08,9718205723.163622
2024-01-09,10357290781.626595
2024-01-10,10733197129.423866
2024-01-11,10307918385.139395
2024-01-12,10593923333.080141
2024-01-13,10775932848.94228
2024-01-14,10646742557.942812
2024-01-15,11248164979.83684
2024-01-16,11120958338.767153
2024-01-17,11429170346.095055
2024-01-18,11106730196.640255
2024-01-19,11380374999.393036
2024-01-20,11903133045.40234
2024-01-21,11635704375.060469
2024-01-22,12497310690.921326
2024-01-23,11850070689.315111
2024-01-24,12185304275.84378
2024-01-25,12552923940.064238
2024-01-26,11792461269.999352
2024-01-27,11763445497.458452
2024-01-28,11947091464.076563
2024-01-29,13096402810.546349
2024-01-30,12503930528.538681
2024-01-31,13791033411.589748
2024-02-01,12681001549.808409
2024-02-02,13060194804.994421
2024-02-03,13679733696.689613
2024-02-04,13950983810.795794
2024-02-05,14059722189.85026
2024-02-06,13803125891.86253
2024-02-07,13808854834.020216
2024-02-08,13711342346.663057
2024-02-09,13860319941.140461
2024-02-10,13388703071.425867
2024-02-11,13345324634.427982
2024-02-12,13744633568.83584
2024-02-13,13737958220.958702
2024-02-14,13679864316.717812
2024-02-15,14216872160.855806
2024-02-16,14381648784.787271
2024-02-17,14070730604.421581
2024-02-18,14707829161.8969
2024-02-19,13647112671.009266
2024-02-20,14093792806.560732
2024-02-21,13912907383.407711
2024-02-22,13460240774.455141
2024-02-23,14260670574.287514
2024-02-24,14278704664.268171
2024-02-25,15015561637.42959
2024-02-26,14665599263.070366
2024-02-27,13977375499.854034
2024-02-28,15248588264.545404
2024-02-29,14997131469.644451
2024-03-01,14739642281.767311
2024-03-02,14404994397.630226
2024-03-03,14099935956.26612
2024-03-04,14367211875.16034
2024-03-05,15013331298.881153
2024-03-06,15367182348.264963
2024-03-07,15222149818.211926
2024-03-08,14336296199.09387
2024-03-09,14059448573.880611
2024-03-10,14605322252.844625
2024-03-11,13765696681.577663
2024-03-12,14668158557.147446
2024-03-13,14450736026.093624
2024-03-14,14297274121.687315
2024-03-15,13789443425.019106
2024-03-16,14684775084.931353
2024-03-17,14208282391.63248
2024-03-18,13907745456.684458
2024-03-19,13146209166.985542
2024-03-20,14343782083.785326
2024-03-21,15084715954.690403
2024-03-22,15000651306.69921
2024-03-23,14056336827.08646
2024-03-24,13956166930.453936
2024-03-25,14371441246.035852
2024-03-26,13706221151.770073
2024-03-27,14212389349.260883
2024-03-28,14361195240.671137
2024-03-29,14505517827.824286
2024-03-30,13899048647.649534
2024-03-31,13804905967.09898
2024-04-01,13472682124.96851
2024-04-02,13441208836.834028
2024-04-03,13634496717.210438
2024-04-04,13821836856.194181
2024-04-05,13986498656.165405
2024-04-06,13227905752.955387
2024-04-07,14098889453.126814
2024-04-08,13324454691.851957
2024-04-09,13363391761.155468
2024-04-10,13011046114.90946
2024-04-11,12282735031.175426
2024-04-12,13531719204.363955
2024-04-13,13407512046.113651
2024-04-14,12942297205.848457
2024-04-15,13013024182.464005
2024-04-16,13121010599.272009
2024-04-17,12252222116.010515
2024-04-18,12585401905.124212
2024-04-19,13024917693.88831
2024-04-20,12178917376.594013
2024-04-21,12699296118.801216
2024-04-22,12012212212.923582
2024-04-23,12629627762.569323
2024-04-24,12375828450.837307
2024-04-25,11725990742.883251
2024-04-26,12685771001.091223
2024-04-27,11923583174.95955
2024-04-28,11832789598.653296
2024-04-29,12136052973.822758
2024-04-30,12413509445.794338
2024-05-01,11573459809.497984
2024-05-02,11897177446.783142
2024-05-03,11965855805.552866
2024-05-04,11997643387.758684
2024-05-05,11755233359.968214
2024-05-06,11506014855.936214
2024-05-07,11288191247.89041
2024-05-08,11547508998.335993
2024-05-09,11091961946.029696
2024-05-10,10404636144.141644
2024-05-11,11496909593.517998
2024-05-12,11599383878.507587
2024-05-13,10441964790.560127
2024-05-14,10846010079.068235
2024-05-15,11338406646.490944
2024-05-16,11762963614.010975
2024-05-17,11034093536.557354
2024-05-18,10736241809.317537
2024-05-19,10865385170.639408
2024-05-20,11323897400.89647
2024-05-21,10616154459.927298
2024-05-22,10518793171.691643
2024-05-23,10573648045.306005
2024-05-24,10375990141.895008
2024-05-25,10673664888.553333
2024-05-26,11104244532.475828
2024-05-27,10644588519.05784
2024-05-28,10417756084.31093
2024-05-29,10361119074.842628
2024-05-30,9920479026.46248
2024-05-31,10639746640.847025
2024-06-01,10298142716.513853
2024-06-02,10224252357.27372
2024-06-03,11218875076.182919
2024-06-04,10288290488.13762
2024-06-05,9927151667.650639
2024-06-06,9986671314.088743
2024-06-07,10423615300.916847
2024-06-08,10071468873.249409
2024-06-09,9567365785.435856
2024-06-10,10235438419.818035
2024-06-11,9724315839.803782
2024-06-12,10441789827.586422
2024-06-13,10168818910.864014
2024-06-14,9681956358.612547
2024-06-15,10153899994.650234
2024-06-16,9762913069.22343
2024-06-17,9956894554.062185
2024-06-18,9815122495.918362
2024-06-19,9396039549.235537
2024-06-20,9422193371.381054
2024-06-21,9870859791.716412
2024-06-22,9446939262.694773
2024-06-23,9395835180.914452
2024-06-24,9208055790.166668
2024-06-25,9568875737.130737
2024-06-26,10001122087.359705
2024-06-27,9087668814.331984
2024-06-28,9365551335.251406
2024-06-29,9724847469.557566
2024-06-30,9278611976.124231
2024-07-01,9398332902.792814
2024-07-02,8949920191.78826
2024-07-03,9335460156.348341
2024-07-04,9138296924.876486
2024-07-05,9434117781.285862
2024-07-06,9462252703.084406
2024-07-07,9818596660.96177
2024-07-08,9243184601.527636
2024-07-09,9148519322.434448
2024-07-10,9087788007.735794
2024-07-11,8915123956.325409
2024-07-12,9077690526.941608
2024-07-13,8883206841.023354
2024-07-14,8984352456.11977
2024-07-15,9268489644.780708
2024-07-16,8624728381.868563
2024-07-17,9174166910.812654
2024-07-18,9198329054.93201
2024-07-19,8795610536.961872
2024-07-20,8244866881.23637
2024-07-21,8624014509.86504
2024-07-22,9104286395.345621
2024-07-23,8736724858.080189
2024-07-24,8460941376.806609
2024-07-25,8570646417.166692
2024-07-26,8901676605.30224
2024-07-27,8805365645.564095
2024-07-28,8582143238.224161
2024-07-29,8530287313.629934
2024-07-30,8505419305.864868
2024-07-31,8350537857.672224
2024-08-01,8985385207.102777
2024-08-02,8469496102.683699
2024-08-03,8846196351.073406
2024-08-04,8905882127.163258
2024-08-05,8754569279.02773
2024-08-06,8373231900.618886
2024-08-07,8568989003.961809
2024-08-08,8444036138.68119
2024-08-09,8205654357.193206
2024-08-10,8500875405.2549
2024-08-11,8106874800.76676
2024-08-12,8688879756.622095
2024-08-13,8259673289.953749
2024-08-14,8414133278.913466
2024-08-15,8422682038.714931
2024-08-16,8275841112.37645
2024-08-17,8477108680.022887
2024-08-18,8202797731.709995
2024-08-19,8530592147.77786
2024-08-20,7970960428.7951355
2024-08-21,8332113061.28949
2024-08-22,8778754922.099417
2024-08-23,8044181679.647873
2024-08-24,8122741492.577474
2024-08-25,8418876970.92789
2024-08-26,8336979970.4254
2024-08-27,8382405412.081166
2024-08-28,8421451143.379115
2024-08-29,8464025330.455738
2024-08-30,8590649251.206182
2024-08-31,8426062816.83723
2024-09-01,8275165070.059117
2024-09-02,8517708107.781996
2024-09-03,8841814207.416862
2024-09-04,8349583461.966736
2024-09-05,8157346605.466349
2024-09-06,8705157981.239733
2024-09-07,8419436127.235417
2024-09-08,7924414088.22541
2024-09-09,8722619483.26596
2024-09-10,8401163634.136325
2024-09-11,8549489364.001326
2024-09-12,8695636812.98716
2024-09-13,8699128267.08207
2024-09-14,8877263902.366339
2024-09-15,8623497476.02208
2024-09-16,8921172494.726805
2024-09-17,8768350429.647003
2024-09-18,9088481009.624897
2024-09-19,9113943763.688992
2024-09-20,8756393233.168499
2024-09-21,9368503341.403824
2024-09-22,8992923273.633574
2024-09-23,9433465973.863789
2024-09-24,9386210483.475153
2024-09-25,9877329499.864408
2024-09-26,9378537730.339481
2024-09-27,9426337249.58612
2024-09-28,9608563747.375237
2024-09-29,9617615850.994905
2024-09-30,10036638489.316893
2024-10-01,9420726249.388746
2024-10-02,9687889494.576061
2024-10-03,9787520398.273163
2024-10-04,10514237386.472675
2024-10-05,10868821092.749928
2024-10-06,10425177406.640945
2024-10-07,10528274573.487143
2024-10-08,10732612841.913355
2024-10-09,11220660189.974728
2024-10-10,10674321609.644968
2024-10-11,11200889277.26452
2024-10-12,11597150477.675426
2024-10-13,11589948075.071997
2024-10-14,11639619169.154842
2024-10-15,12086449026.9605
2024-10-16,10934173523.17074
2024-10-17,12314601054.552824
2024-10-18,12003867049.130056
2024-10-19,11741799353.930826
2024-10-20,12802584694.486782
2024-10-21,13326920447.340109
2024-10-22,12941347345.531853
2024-10-23,13572909393.272348
2024-10-24,14050034647.921497
2024-10-25,14150358948.225826
2024-10-26,14510806866.517357
2024-10-27,14365808705.154015
2024-10-28,14313437789.259434
2024-10-29,13817405984.992592
2024-10-30,14645669788.997208
2024-10-31,14620539032.107714
2024-11-01,16244577217.82288
2024-11-02,15426680665.657824
2024-11-03,15830035686.145998
2024-11-04,16306429639.944748
2024-11-05,16337810472.569487
2024-11-06,17442133371.638786
2024-11-07,16570563663.633223
2024-11-08,17280504893.601536
2024-11-09,17091443814.960323
2024-11-10,17083469329.70672
2024-11-11,17769254106.736195
2024-11-12,18401180897.540623
2024-11-13,18507016022.440987
2024-11-14,18685641791.897858
2024-11-15,18602934393.958797
2024-11-16,19720240992.769066
2024-11-17,19215204427.19006
2024-11-18,20951765830.93799
2024-11-19,20904358987.166245
2024-11-20,20299770753.48714
2024-11-21,21409916999.670525
2024-11-22,21503576772.310215
2024-11-23,
2024-11-24,
2024-11-25,
2024-11-26,
2024-11-27,
2024-11-28,
2024-11-29,
2024-11-30,
2024-12-01,
2024-12-02,
2024-12-03,
2024-12-04,
2024-12-05,
2024-12-06,
2024-12-07,
2024-12-08,
2024-12-09,
2024-12-10,
2024-12-11,
2024-12-12,
2024-12-13,
2024-12-14,
2024-12-15,
2024-12-16,
2024-12-17,
2024-12-18,
2024-12-19,
2024-12-20,
2024-12-21,
2024-12-22,
2024-12-23,
2024-12-24,
2024-12-25,
2024-12-26,
2024-12-27,
2024-12-28,
2024-12-29,
2024-12-30,
2024-12-31,
2025-01-01,
2025-01-02,
2025-01-03,
2025-01-04,
2025-01-05,
2025-01-06,
2025-01-07,
2025-01-08,
2025-01-09,
2025-01-10,
2025-01-11,
2025-01-12,
2025-01-13,
2025-01-14,
2025-01-15,
2025-01-16,
2025-01-17,
2025-01-18,
2025-01-19,
2025-01-20,
2025-01-21,
2025-01-22,
2025-01-23,
2025-01-24,
2025-01-25,
2025-01-26,
2025-01-27,
2025-01-28,
2025-01-29,
2025-01-30,
2025-01-31,
2025-02-01,
2025-02-02,
2025-02-03,
2025-02-04,
2025-02-05,
2025-02-06,
2025-02-07,
2025-02-08,
2025-02-09,
2025-02-10,
2025-02-11,
2025-02-12,
2025-02-13,
2025-02-14,
2025-02-15,
2025-02-16,
2025-02-17,
2025-02-18,
2025-02-19,
2025-02-20,
2025-02-21,
2025-02-22,
2025-02-23,
2025-02-24,
2025-02-25,
2025-02-26,
2025-02-27,
2025-02-28,
2025-03-01,
2025-03-02,
2025-03-03,
2025-03-04,
2025-03-05,
